"RatingID";"CustomerID";"ProductID";"Rating"
2725;3275;1426;5
2726;1200;40;1
2727;2577;4059;0
2728;3169;374;5
2729;2418;4727;4
2730;71;3019;0
2731;426;2053;1
2732;273;1745;3
2733;1830;3180;5
2734;313;3143;5
2735;3240;369;5
2736;2868;336;2
2737;659;3852;4
2738;3476;531;3
2739;2937;3460;4
2740;1165;492;3
2741;2876;3178;3
2742;1077;2135;1
2743;4153;1947;0
2744;3059;3624;0
2745;4033;2530;4
2746;4689;1737;4
2747;2043;1191;1
2748;875;1506;1
2749;3395;4530;4
2750;2475;2591;2
2751;4828;2982;1
2752;710;679;2
2753;2636;2676;0
2754;580;2095;4
2755;205;2673;3
2756;2437;1571;0
2757;4169;2579;1
2758;2190;1337;3
2759;2805;4466;1
2760;2920;3600;2
2761;3203;4292;4
2762;663;740;3
2763;4578;4482;0
2764;2389;2009;2
2765;3378;4788;0
2766;1805;202;3
2767;664;4918;3
2768;3227;3582;2
2769;753;3208;0
2770;1328;4986;0
2771;375;1007;5
2772;3152;4910;2
2773;2634;2155;4
2774;177;2046;1
2775;2064;171;0
2776;1293;770;4
2777;3895;2153;5
2778;2082;886;1
2779;2317;3616;2
2780;4773;577;1
2781;4905;3526;2
2782;3140;3306;5
2783;3568;86;0
2784;1052;2343;5
2785;55;4699;0
2786;1615;4515;5
2787;1852;3003;4
2788;745;2434;5
2789;1479;2248;2
2790;2522;665;4
2791;1951;2050;3
2792;3062;151;0
2793;3694;2753;3
2794;1232;4321;4
2795;2758;1996;3
2796;756;2298;0
2797;912;1317;3
2798;4039;1939;4
2799;605;1114;2
2800;1408;375;2
2801;2785;2935;3
2802;4002;26;1
2803;4329;926;0
2804;2248;848;1
2805;1496;3362;3
2806;3857;1240;5
2807;3011;1994;3
2808;2540;3401;2
2809;3989;4944;1
2810;2289;1429;5
2811;2385;2495;4
2812;1584;2944;5
2813;4586;1047;1
2814;3838;1093;0
2815;1082;234;2
2816;4546;1154;3
2817;3458;2619;2
2818;3658;1369;1
2819;3848;4255;5
2820;4654;632;0
2821;4642;4688;2
2822;822;133;3
2823;2026;1566;2
2824;1874;3837;1
2825;1967;1820;3
2826;4477;4844;4
2827;3694;1701;3
2828;4838;1827;4
2829;3915;4254;2
2830;4528;27;1
2831;1119;2667;2
2832;2576;2842;0
2833;4714;1167;3
2834;12;2520;2
2835;4472;2111;2
2836;583;4914;4
2837;2455;2588;3
2838;4153;2222;5
2839;4580;3826;2
2840;231;4703;0
2841;1790;804;5
2842;3044;2874;1
2843;1945;557;1
2844;3083;3824;5
2845;4357;3546;5
2846;2726;2587;0
2847;4498;3832;2
2848;2117;4960;0
2849;3332;2060;1
2850;674;2647;0
2851;3390;4940;2
2852;732;2206;3
2853;4089;3152;1
2854;1579;167;0
2855;4203;1689;2
2856;467;250;1
2857;932;4773;2
2858;1353;3537;2
2859;21;1328;2
2860;4543;4649;1
2861;4822;2726;2
2862;205;1486;1
2863;2967;1289;1
2864;677;3415;5
2865;262;4602;0
2866;4327;1776;2
2867;2287;3224;5
2868;3362;4290;3
2869;4863;1969;4
2870;1754;690;5
2871;2666;2462;5
2872;3151;4248;5
2873;4704;34;1
2874;4564;1040;4
2875;4631;3586;5
2876;575;327;3
2877;2586;3375;5
2878;2237;1123;4
2879;2788;2221;1
2880;1681;3367;4
2881;3590;4043;2
2882;133;4452;4
2883;1156;3843;4
2884;1514;392;3
2885;1581;344;5
2886;3417;2717;4
2887;2182;932;2
2888;1236;4342;5
2889;2857;613;4
2890;2926;1434;3
2891;23;999;2
2892;4063;2079;1
2893;887;45;3
2894;1850;207;3
2895;4023;4655;3
2896;767;2735;2
2897;1199;4983;2
2898;3910;279;3
2899;4723;1851;2
2900;3315;1900;2
2901;3622;1847;3
2902;3281;4027;3
2903;3203;39;0
2904;2563;4340;5
2905;2208;3356;5
2906;3978;4006;2
2907;3586;4521;2
2908;4344;1470;0
2909;2708;950;1
2910;3223;3372;2
2911;1891;3361;1
2912;927;1402;5
2913;2138;2256;0
2914;773;2264;5
2915;2919;2834;2
2916;3443;3330;4
2917;1315;726;2
2918;2504;1994;1
2919;4323;4719;1
2920;2251;3902;0
2921;1411;622;3
2922;2458;4000;4
2923;1121;2240;0
2924;1972;3472;1
2925;2906;4689;5
2926;4203;1764;4
2927;1173;2523;4
2928;2802;1561;2
2929;1984;1705;3
2930;1784;637;3
2931;97;764;5
2932;1838;4559;4
2933;4304;913;5
2934;3465;2359;3
2935;1071;1951;1
2936;138;3040;5
2937;1799;2237;4
2938;944;994;4
2939;4808;681;2
2940;2281;4043;0
2941;1656;316;0
2942;3502;72;2
2943;3436;1805;1
2944;3685;1523;2
2945;1207;3700;0
2946;733;3141;0
2947;3742;1562;0
2948;2659;4644;1
2949;404;1282;4
2950;3016;2345;5
2951;1515;653;3
2952;2183;1028;3
2953;4126;3772;2
2954;508;1360;2
2955;953;4408;4
2956;650;1846;1
2957;2435;4016;1
2958;2396;2708;4
2959;953;1422;1
2960;3181;3743;2
2961;4865;623;3
2962;1118;4410;4
2963;4117;3451;1
2964;926;4505;2
2965;2490;1544;1
2966;3549;2164;0
2967;4981;3022;5
2968;4763;2772;2
2969;1619;4570;3
2970;98;3726;4
2971;1583;2453;4
2972;3426;4596;5
2973;4018;3801;3
2974;3589;358;5
2975;4184;2442;4
2976;1589;136;5
2977;1617;4403;0
2978;4470;2019;2
2979;1087;2529;2
2980;805;2369;3
2981;4789;676;4
2982;4888;3481;3
2983;1649;219;4
2984;2506;2293;1
2985;669;383;0
2986;1215;2193;5
2987;1231;4413;1
2988;4794;512;2
2989;4271;4227;3
2990;2841;1771;3
2991;4796;243;4
2992;3356;1229;5
2993;1414;1683;4
2994;501;1222;0
2995;33;2037;4
2996;3673;2896;2
2997;1113;2801;0
2998;3501;1385;3
2999;3484;1210;5
3000;4783;1551;2
3001;3752;1321;5
3002;891;211;0
3003;4419;4577;3
3004;2337;642;3
3005;4839;1252;5
3006;2082;1222;3
3007;1849;136;2
3008;3845;3203;1
3009;1461;2467;4
3010;562;1747;4
3011;1166;1174;3
3012;2855;4968;0
3013;874;3911;2
3014;2916;4852;0
3015;471;1683;2
3016;4248;3068;0
3017;2478;3822;0
3018;2116;2480;4
3019;3358;1792;5
3020;1706;679;2
3021;4412;3704;0
3022;1714;3041;2
3023;2571;3266;5
3024;3964;140;4
3025;2950;362;1
3026;3153;4181;2
3027;3778;1235;4
3028;2390;3339;4
3029;1126;1367;1
3030;4408;215;4
3031;3942;379;3
3032;1400;1203;4
3033;3682;4844;3
3034;4381;4566;5
3035;4194;940;1
3036;3713;1777;3
3037;2022;1113;3
3038;1364;4522;2
3039;3975;2269;1
3040;595;3478;5
3041;3637;4638;0
3042;1572;1658;2
3043;4865;631;3
3044;662;3452;5
3045;1048;2918;1
3046;4654;1724;5
3047;243;4062;3
3048;1005;3077;4
3049;1081;4875;3
3050;2219;4554;3
3051;3311;3337;0
3052;1553;4372;3
3053;2865;264;2
3054;1718;2014;0
3055;636;1560;3
3056;580;842;5
3057;1208;3081;5
3058;968;2627;0
3059;2309;2599;2
3060;3856;4724;4
3061;4074;4570;0
3062;3183;4333;3
3063;1973;837;0
3064;2765;3994;1
3065;1209;2701;4
3066;939;3350;5
3067;4696;4751;5
3068;1202;4304;2
3069;4405;960;3
3070;4355;2690;4
3071;2276;2796;4
3072;1331;2237;5
3073;981;768;2
3074;151;4604;5
3075;3733;2283;2
3076;2771;4726;4
3077;3549;4307;1
3078;4862;1946;5
3079;1962;2019;4
3080;3070;1428;5
3081;626;39;5
3082;4900;1931;5
3083;2929;1616;3
3084;163;4371;0
3085;42;986;1
3086;4895;2975;1
3087;730;2821;2
3088;1802;639;5
3089;3730;3052;3
3090;1502;1334;4
3091;602;3619;2
3092;1385;739;1
3093;4619;4720;2
3094;3897;4094;0
3095;2972;4870;1
3096;306;2183;4
3097;4897;4009;4
3098;2287;3557;3
3099;2011;977;3
3100;1081;738;0
3101;4735;2622;4
3102;2694;1154;3
3103;44;2443;0
3104;2189;976;5
3105;3623;672;5
3106;3277;3731;0
3107;4994;3005;3
3108;1955;3386;5
3109;142;2599;0
3110;920;3142;1
3111;2585;1041;2
3112;128;783;0
3113;4137;3064;3
3114;197;11;4
3115;1808;3958;4
3116;3406;4150;2
3117;894;1241;1
3118;3395;4432;5
3119;2508;2358;0
3120;4238;2318;4
3121;4399;3618;0
3122;3278;2121;5
3123;2535;3571;2
3124;3076;1031;3
3125;2620;2465;5
3126;2655;1868;1
3127;3840;4626;0
3128;1733;4652;3
3129;1105;1602;0
3130;2172;62;0
3131;2012;2935;3
3132;2488;327;2
3133;3770;4548;1
3134;412;4602;5
3135;3330;3131;5
3136;1303;2434;4
3137;1218;4391;0
3138;56;3043;4
3139;3118;1181;4
3140;844;3820;1
3141;2451;210;5
3142;526;2351;0
3143;2065;4614;4
3144;4424;122;2
3145;92;229;2
3146;628;4570;1
3147;1165;4086;3
3148;4610;650;5
3149;3712;4560;5
3150;2851;3142;0
3151;4334;623;2
3152;4737;1176;2
3153;1461;892;5
3154;1545;3200;1
3155;3425;3608;4
3156;4424;1013;1
3157;3720;2639;5
3158;3647;389;2
3159;873;3984;5
3160;2912;3427;4
3161;515;2960;3
3162;1322;3695;3
3163;4634;1303;2
3164;2795;1972;3
3165;2416;1663;2
3166;4278;878;0
3167;130;1266;0
3168;4846;607;0
3169;2865;1130;4
3170;3779;4187;0
3171;4520;1445;5
3172;3047;834;5
3173;2476;1295;3
3174;780;2134;0
3175;1467;1044;1
3176;77;4725;2
3177;219;3784;0
3178;3914;1178;2
3179;2359;3867;5
3180;4462;1163;1
3181;917;1025;5
3182;260;3019;3
3183;3061;514;3
3184;1182;3319;0
3185;2589;4558;2
3186;502;3602;3
3187;4699;602;3
3188;224;461;0
3189;3319;2101;1
3190;4008;2422;4
3191;2012;795;2
3192;3251;4234;5
3193;2224;1274;3
3194;3091;2593;5
3195;2316;3246;0
3196;3002;854;3
3197;3753;4178;0
3198;371;3800;4
3199;3913;2158;2
3200;4635;701;3
3201;1674;4892;1
3202;3082;3496;5
3203;3249;937;5
3204;265;2809;4
3205;3135;467;0
3206;1079;3063;3
3207;1150;4246;2
3208;2962;2435;2
3209;1234;3400;4
3210;4528;3817;1
3211;4577;928;5
3212;1207;1893;5
3213;1893;2635;2
3214;3850;2972;0
3215;4166;3698;4
3216;3680;4818;1
3217;664;2540;4
3218;4937;1199;2
3219;2497;2146;0
3220;1633;1878;1
3221;3992;4339;2
3222;1750;2641;5
3223;2159;4067;5
3224;4013;1170;3
3225;600;2401;4
3226;4033;4219;1
3227;2203;1161;2
3228;332;4640;5
3229;4531;2542;4
3230;4998;2249;5
3231;3057;4653;1
3232;1196;4678;1
3233;4874;3669;2
3234;3390;2056;5
3235;1748;1159;2
3236;2444;314;1
3237;4254;3002;1
3238;4338;1626;5
3239;2078;1090;2
3240;3332;4573;3
3241;3797;2000;3
3242;4009;4741;5
3243;4258;1470;5
3244;709;4978;3
3245;118;440;3
3246;3071;4704;2
3247;1585;2845;3
3248;892;3186;1
3249;3606;543;5
3250;2671;3311;1
3251;3196;2189;1
3252;2388;1334;2
3253;3363;1120;4
3254;2925;9;3
3255;62;2345;0
3256;572;4949;5
3257;3217;4902;0
3258;2396;535;5
3259;1412;1641;5
3260;3830;4150;2
3261;434;217;0
3262;1682;2195;1
3263;4045;663;4
3264;2558;3959;0
3265;3242;3902;4
3266;1548;4936;0
3267;212;2644;2
3268;412;4181;2
3269;301;4364;5
3270;2738;2436;1
3271;1764;2466;4
3272;2591;2372;3
3273;3449;821;3
3274;3865;172;0
3275;1043;4668;2
3276;113;4855;4
3277;143;4642;3
3278;2759;8;3
3279;4410;4499;3
3280;3611;3364;4
3281;4188;439;5
3282;4926;2896;4
3283;2796;1070;5
3284;3441;4339;2
3285;3711;2624;3
3286;3466;3977;1
3287;1161;4304;3
3288;3358;2947;0
3289;842;433;1
3290;2486;4143;0
3291;2701;1723;3
3292;504;3719;2
3293;1208;1600;2
3294;421;34;3
3295;4857;3727;3
3296;2375;598;1
3297;862;1502;5
3298;1222;3850;1
3299;852;4045;0
3300;1759;3674;3
3301;370;2364;3
3302;2046;2331;1
3303;2600;4227;5
3304;1136;4387;2
3305;208;2071;3
3306;4370;4908;2
3307;3080;4543;1
3308;1476;1817;1
3309;3431;3654;3
3310;1558;2633;1
3311;1338;1341;5
3312;3750;3822;0
3313;1748;297;3
3314;3796;1819;2
3315;4237;753;4
3316;2422;465;1
3317;1143;310;2
3318;4210;4538;5
3319;716;3506;1
3320;2622;4983;4
3321;2115;1862;5
3322;2798;4767;4
3323;1860;2805;2
3324;3302;294;5
3325;607;3092;0
3326;2038;428;0
3327;2580;3163;1
3328;2563;3365;2
3329;2489;2773;4
3330;4141;12;2
3331;3544;2770;0
3332;375;553;3
3333;4855;992;3
3334;2350;3597;1
3335;3041;2725;5
3336;60;541;1
3337;2900;1328;1
3338;4017;4565;0
3339;2676;3097;3
3340;520;2215;4
3341;562;4048;4
3342;1856;1900;4
3343;1131;4223;3
3344;956;2219;0
3345;4635;4742;1
3346;3931;658;4
3347;104;3218;1
3348;4875;4627;1
3349;3199;3061;3
3350;992;1702;1
3351;1099;824;4
3352;568;2597;0
3353;3883;2149;2
3354;31;4355;5
3355;2154;3683;4
3356;1566;54;4
3357;2732;2520;4
3358;3521;812;0
3359;4775;1719;5
3360;4229;794;2
3361;1695;1655;4
3362;2907;3305;2
3363;3802;2809;1
3364;307;3647;1
3365;2773;951;3
3366;2091;2998;5
3367;4424;3016;4
3368;2705;4626;4
3369;1288;4223;4
3370;4996;206;4
3371;1788;2911;4
3372;3464;354;2
3373;1299;3615;1
3374;241;3185;4
3375;757;3620;4
3376;2717;2216;2
3377;940;2395;2
3378;1991;606;4
3379;3915;3398;2
3380;1914;1917;4
3381;772;2510;2
3382;376;1393;1
3383;1656;3572;5
3384;769;3752;3
3385;4479;3723;5
3386;268;547;3
3387;105;166;3
3388;4317;340;5
3389;1609;3116;2
3390;4309;3499;4
3391;4983;3039;0
3392;1615;4800;1
3393;1330;664;1
3394;2027;3973;0
3395;56;3371;4
3396;4519;4604;1
3397;1612;440;3
3398;3185;4278;3
3399;2054;1454;3
3400;332;4107;3
3401;2814;4087;5
3402;2071;973;3
3403;2701;858;2
3404;3964;3611;2
3405;2506;2874;4
3406;2995;535;5
3407;1064;4792;4
3408;1975;3842;4
3409;2549;365;4
3410;1476;671;5
3411;2959;4831;0
3412;3891;2630;4
3413;1687;4767;5
3414;3577;3749;4
3415;1598;501;1
3416;448;639;1
3417;388;1536;5
3418;3716;4223;4
3419;3757;1757;4
3420;4645;4746;3
3421;4593;4497;3
3422;183;2694;4
3423;2752;430;0
3424;2866;1789;5
3425;2099;4464;0
3426;3350;2308;1
3427;204;4017;0
3428;2604;1450;2
3429;3053;3057;1
3430;4778;1406;3
3431;1664;1870;1
3432;1443;3331;0
3433;3614;2907;2
3434;2836;3105;3
3435;1112;3128;0
3436;4825;4389;1
3437;2057;3942;0
3438;913;1242;1
3439;4454;1741;2
3440;3964;4440;4
3441;3304;1127;5
3442;3437;820;4
3443;1728;510;4
3444;1539;4062;0
3445;4975;2209;1
3446;771;1315;3
3447;3913;845;0
3448;3122;3653;5
3449;4182;576;4
3450;129;1791;5
3451;303;2337;5
3452;3146;4557;5
3453;4518;2523;4
3454;4716;3929;4
3455;572;4567;2
3456;1974;478;1
3457;3975;4025;0
3458;4612;1099;4
3459;4707;4738;1
3460;468;2722;4
3461;4119;1839;0
3462;2403;1471;0
3463;4457;434;1
3464;4990;655;5
3465;402;4742;0
3466;834;4011;2
3467;4917;2468;1
3468;4152;1682;4
3469;1426;774;5
3470;2875;1531;1
3471;114;4957;0
3472;4556;1997;0
3473;2421;4420;4
3474;2135;1173;4
3475;1452;3667;2
3476;453;608;4
3477;3919;4589;5
3478;1271;3401;4
3479;4811;4144;2
3480;2153;2171;0
3481;1483;2286;2
3482;3297;4832;3
3483;504;2483;3
3484;4556;4559;4
3485;979;1127;4
3486;2817;4199;1
3487;2079;1294;5
3488;2182;3197;4
3489;3143;2048;5
3490;4402;1618;5
3491;2728;3883;3
3492;4269;3974;5
3493;4411;980;4
3494;4163;4728;5
3495;2169;607;4
3496;1665;2825;0
3497;332;2608;5
3498;3558;3761;3
3499;3938;1160;3
3500;1143;3101;0
3501;2068;29;3
3502;892;1899;4
3503;894;3108;4
3504;2744;2234;1
3505;3542;3079;3
3506;4471;1965;2
3507;212;4186;3
3508;188;4937;1
3509;4247;1667;0
3510;3474;3394;0
3511;1660;1170;5
3512;988;1921;3
3513;4012;3554;1
3514;438;1907;2
3515;3321;2684;3
3516;1998;1895;2
3517;4923;2944;3
3518;468;2615;1
3519;3854;3652;4
3520;3342;1552;5
3521;1107;4409;5
3522;3336;4851;0
3523;848;2460;4
3524;4160;2774;2
3525;2081;1178;1
3526;1603;2334;4
3527;4658;3094;3
3528;2803;4870;4
3529;2240;3506;0
3530;73;2808;1
3531;3117;1403;4
3532;2319;4392;0
3533;2829;3526;1
3534;2942;4604;3
3535;1859;3919;3
3536;4507;3812;2
3537;2589;4718;0
3538;134;4695;4
3539;394;1243;5
3540;2899;378;0
3541;4006;2545;5
3542;225;4633;5
3543;2178;2120;3
3544;4968;1193;5
3545;3315;3719;5
3546;4020;345;3
3547;789;4976;2
3548;1746;744;3
3549;2425;2830;0
3550;4140;2575;0
3551;3508;774;5
3552;4996;4442;2
3553;84;485;1
3554;4658;2392;3
3555;677;3733;3
3556;787;1680;5
3557;2487;3477;2
3558;4782;1530;0
3559;353;3016;0
3560;3413;922;3
3561;4888;1768;0
3562;872;3855;5
3563;418;542;3
3564;485;4356;3
3565;650;3610;4
3566;1840;4838;3
3567;2105;3132;1
3568;289;1514;4
3569;4932;2285;2
3570;4991;4461;2
3571;3867;461;1
3572;210;2433;4
3573;1327;1604;0
3574;713;958;5
3575;2899;2278;2
3576;1593;914;3
3577;1388;1363;4
3578;464;1441;3
3579;190;4004;2
3580;3454;834;1
3581;2314;2676;4
3582;3649;905;3
3583;1393;4490;0
3584;335;3125;0
3585;3485;3194;5
3586;4511;744;5
3587;2142;3999;5
3588;1374;1230;2
3589;3409;1350;0
3590;193;1532;0
3591;1016;1346;0
3592;2872;2894;5
3593;3890;1608;0
3594;1507;483;3
3595;4689;1761;2
3596;97;1664;0
3597;3643;4632;0
3598;2780;649;5
3599;4407;4248;0
3600;789;3725;5
3601;2773;3441;4
3602;3254;3829;0
3603;586;2968;5
3604;423;4818;1
3605;2489;1351;1
3606;2685;1455;0
3607;2674;1928;4
3608;3172;4792;2
3609;3390;2554;1
3610;2088;1950;1
3611;4181;1034;4
3612;4119;1350;0
3613;4140;4410;4
3614;2244;1337;4
3615;3529;4426;5
3616;41;1294;3
3617;3268;1065;4
3618;1389;724;0
3619;1671;3283;4
3620;2993;1859;0
3621;3169;2346;0
3622;4823;3328;2
3623;336;4456;2
3624;405;954;0
3625;4340;4944;1
3626;4203;4266;1
3627;1218;4886;1
3628;3298;78;4
3629;1716;3876;3
3630;4774;3122;4
3631;4134;4729;0
3632;4785;2907;0
3633;2906;1787;2
3634;4906;3944;0
3635;3094;4487;3
3636;4252;659;2
3637;3287;845;4
3638;2981;4600;1
3639;4099;372;2
3640;4276;4707;4
3641;1330;1676;2
3642;3816;4991;1
3643;638;3355;3
3644;4430;1588;5
3645;4142;1304;0
3646;109;2889;5
3647;117;3063;3
3648;1934;3637;1
3649;921;1017;4
3650;476;2992;5
3651;68;4667;0
3652;2363;328;3
3653;3225;738;3
3654;1579;3075;1
3655;158;1075;0
3656;3483;2026;5
3657;3016;2316;3
3658;2183;2998;4
3659;4471;3895;0
3660;2795;2214;2
3661;1805;1332;1
3662;3453;2597;3
3663;4037;2879;0
3664;3454;4460;2
3665;3513;4509;1
3666;2694;4344;1
3667;2261;1736;0
3668;160;2670;2
3669;1470;3506;0
3670;3858;3757;4
3671;4453;4935;3
3672;4832;2385;4
3673;2243;2306;0
3674;4779;2037;0
3675;282;2145;4
3676;739;2477;0
3677;1797;3431;3
3678;1128;4418;0
3679;4208;867;5
3680;3202;3179;0
3681;2808;2540;2
3682;3359;98;0
3683;459;344;1
3684;3869;2540;2
3685;566;1039;2
3686;2239;4806;3
3687;796;3659;4
3688;3866;2759;5
3689;1219;2351;2
3690;1689;967;5
3691;4632;185;4
3692;4434;1138;0
3693;3063;908;5
3694;457;643;4
3695;4186;1324;2
3696;4195;3289;4
3697;4786;2349;1
3698;936;3778;4
3699;2659;2579;0
3700;3437;4510;2
3701;4686;453;1
3702;1251;3725;2
3703;1324;599;5
3704;3111;769;0
3705;2589;4981;1
3706;1163;399;4
3707;4788;294;4
3708;4753;181;3
3709;1100;2067;5
3710;4910;4451;5
3711;2366;473;2
3712;2070;1075;5
3713;2440;1108;5
3714;4904;4277;4
3715;650;2243;4
3716;1230;2597;2
3717;4940;4403;3
3718;3232;3828;5
3719;4411;951;2
3720;2092;2006;0
3721;644;3548;1
3722;4178;4590;4
3723;1686;1817;3
3724;2576;4824;1
3725;2737;3774;2
3726;488;391;2
3727;4171;4490;2
3728;4284;3162;3
3729;4052;2268;1
3730;2468;1244;1
3731;3917;4907;4
3732;803;155;4
3733;2052;2577;3
3734;3820;1125;3
3735;4669;1756;2
3736;4012;2554;1
3737;65;1476;5
3738;388;4029;3
3739;4894;4521;1
3740;2991;3981;4
3741;2114;3667;2
3742;2062;3021;2
3743;3456;3914;3
3744;4490;2781;3
3745;4969;4887;3
3746;1369;4881;2
3747;1284;1943;5
3748;2732;747;4
3749;3955;3627;5
3750;2560;2461;5
3751;2880;3513;4
3752;1477;526;4
3753;2192;3775;4
3754;767;3722;1
3755;2506;1408;2
3756;4160;4276;5
3757;520;3090;3
3758;4430;3713;2
3759;1330;1912;0
3760;280;4375;4
3761;3719;2316;4
3762;899;793;2
3763;2144;4333;3
3764;3531;2989;4
3765;792;1604;5
3766;1683;4835;3
3767;79;1633;0
3768;763;4411;1
3769;1495;3049;1
3770;872;2276;0
3771;1441;1597;5
3772;3035;1229;1
3773;1126;3542;2
3774;3807;1089;1
3775;3623;4357;5
3776;4653;803;1
3777;3468;1372;1
3778;3843;649;0
3779;1553;1008;3
3780;1494;2657;0
3781;692;11;5
3782;1634;1954;4
3783;508;365;0
3784;357;314;2
3785;2191;1685;4
3786;4726;3672;0
3787;3412;2949;3
3788;930;1451;1
3789;2661;2113;3
3790;3236;1118;1
3791;1698;1927;0
3792;1721;3129;1
3793;4407;1916;5
3794;716;2823;0
3795;3624;4278;1
3796;2751;2744;0
3797;3425;4857;1
3798;3800;4349;5
3799;1188;1438;2
3800;3405;192;4
3801;1682;178;5
3802;3212;995;2
3803;1464;1831;4
3804;4994;2090;4
3805;2080;4835;4
3806;3504;3865;5
3807;2192;820;0
3808;856;1520;3
3809;1470;1389;0
3810;4890;1381;4
3811;3384;3209;3
3812;1448;4103;1
3813;2207;2664;5
3814;30;1670;0
3815;4812;4470;2
3816;2774;3977;0
3817;3368;1105;0
3818;3140;531;3
3819;3900;3664;5
3820;2580;515;4
3821;1155;2747;2
3822;228;222;0
3823;4087;859;4
3824;907;4914;5
3825;3458;3991;3
3826;1640;2887;0
3827;3754;4055;3
3828;341;2249;0
3829;3514;1665;0
3830;1007;2620;3
3831;2472;1765;4
3832;511;779;2
3833;2102;3349;2
3834;3800;4514;2
3835;3898;505;5
3836;4575;1859;4
3837;820;3830;1
3838;3016;3990;3
3839;2183;1535;1
3840;913;913;0
3841;1697;412;0
3842;4254;328;2
3843;1621;307;0
3844;2659;4622;1
3845;326;1566;5
3846;303;3543;3
3847;4535;1643;2
3848;2667;4742;0
3849;3733;1113;4
3850;2598;1069;1
3851;4412;4685;5
3852;4087;587;1
3853;2835;2086;0
3854;2644;1083;1
3855;4488;762;2
3856;2480;788;3
3857;118;991;4
3858;1567;4257;4
3859;4942;821;1
3860;1626;3542;2
3861;4015;1223;0
3862;3517;1782;3
3863;539;4981;4
3864;3526;2619;1
3865;2364;4075;5
3866;4285;961;1
3867;3737;3161;5
3868;2263;1590;3
3869;4217;3089;0
3870;623;1409;5
3871;2281;2497;5
3872;3710;1752;2
3873;1821;823;0
3874;604;4779;5
3875;2153;1815;5
3876;4306;2292;2
3877;1562;2947;5
3878;2569;3183;5
3879;4224;1304;4
3880;2681;1369;1
3881;1892;3744;3
3882;787;3717;4
3883;2025;4178;4
3884;655;3673;4
3885;4110;2355;3
3886;634;3263;3
3887;1422;4442;4
3888;565;1131;5
3889;224;1448;3
3890;2566;3800;2
3891;4968;2548;3
3892;1955;4453;1
3893;2683;4864;2
3894;1363;1484;0
3895;3043;3578;4
3896;3812;270;3
3897;3567;2113;2
3898;4417;830;5
3899;4261;2875;2
3900;647;1908;0
3901;2774;2469;5
3902;3019;800;3
3903;608;1107;1
3904;160;4507;3
3905;3249;4673;5
3906;1480;3051;2
3907;90;2990;3
3908;748;2147;2
3909;2023;2970;1
3910;3718;759;3
3911;2816;4974;0
3912;3355;4054;3
3913;2050;4315;4
3914;1610;4026;1
3915;106;1246;1
3916;816;543;0
3917;2357;3332;0
3918;3878;2277;5
3919;1326;1988;1
3920;4712;3546;5
3921;2725;4691;5
3922;648;4182;0
3923;3951;4698;5
3924;2445;3839;1
3925;2991;4846;5
3926;1490;659;2
3927;1769;4535;0
3928;198;711;0
3929;1745;3265;2
3930;4037;2176;5
3931;3844;2582;3
3932;2727;2208;3
3933;3729;1554;5
3934;2231;1975;1
3935;173;2324;4
3936;3436;2872;4
3937;1146;1425;0
3938;2979;194;0
3939;1332;4021;1
3940;3001;373;3
3941;2894;1828;5
3942;169;242;4
3943;755;304;0
3944;1828;2632;0
3945;2648;1780;1
3946;2886;3660;1
3947;423;703;5
3948;1988;851;1
3949;1557;3042;0
3950;2572;2627;3
3951;3166;1556;4
3952;1303;1476;1
3953;4848;2075;2
3954;625;3651;0
3955;2564;3673;1
3956;4957;4780;1
3957;4349;453;2
3958;4725;778;1
3959;1416;1823;2
3960;3980;4590;3
3961;1267;473;5
3962;1816;156;1
3963;4640;1243;1
3964;259;4945;5
3965;3523;2177;2
3966;4380;2875;2
3967;165;685;1
3968;3956;389;0
3969;416;4509;1
3970;2514;4958;3
3971;446;3094;2
3972;2519;3064;0
3973;2010;2272;3
3974;3749;2945;5
3975;4657;4805;5
3976;4837;1992;1
3977;3903;1378;4
3978;4413;939;1
3979;4332;1964;2
3980;2519;2410;2
3981;3452;2646;1
3982;4083;4315;0
3983;81;3555;5
3984;4189;218;3
3985;2247;3016;2
3986;3201;133;0
3987;3930;670;3
3988;1090;1413;0
3989;506;2360;4
3990;1867;1173;1
3991;4986;2870;4
3992;3603;804;3
3993;1016;4544;0
3994;951;644;1
3995;2772;2330;5
3996;655;2308;4
3997;3890;4861;4
3998;445;3053;2
3999;3212;1171;1
4000;1359;3239;1
4001;3390;3327;0
4002;216;4087;4
4003;1495;1758;5
4004;663;3065;2
4005;2145;3741;0
4006;386;3825;3
4007;3620;683;2
4008;3713;4775;5
4009;352;3318;2
4010;1727;1390;0
4011;1384;1754;2
4012;3975;4600;2
4013;4098;754;2
4014;698;4187;5
4015;3031;1126;1
4016;1113;3394;5
4017;4374;3891;1
4018;273;4234;1
4019;2243;4977;1
4020;4576;1483;5
4021;2525;1183;2
4022;678;4360;3
4023;758;2768;5
4024;4283;3242;2
4025;2226;2760;4
4026;2009;457;1
4027;3687;1178;0
4028;1918;3518;3
4029;330;2802;4
4030;3952;2845;0
4031;2648;408;5
4032;4147;1145;5
4033;3122;3433;2
4034;2722;2525;5
4035;1216;1990;5
4036;335;46;2
4037;4107;4443;1
4038;4711;3404;1
4039;2944;3692;5
4040;4609;4687;2
4041;2754;2875;5
4042;3424;2796;2
4043;2102;2824;3
