dateRep;day;month;year;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2019;continentExp
10/07/2020;10;7;2020;693;31;United_Kingdom;UK;GBR;66647112;Europe
11/07/2020;11;7;2020;74;0;Austria;AT;AUT;8858775;Europe
11/07/2020;11;7;2020;127;0;Belgium;BE;BEL;11455519;Europe
11/07/2020;11;7;2020;3;0;Finland;FI;FIN;5517919;Europe
11/07/2020;11;7;2020;658;25;France;FR;FRA;67012883;Europe
11/07/2020;11;7;2020;378;6;Germany;DE;DEU;83019213;Europe
11/07/2020;11;7;2020;60;0;Greece;EL;GRC;10724599;Europe
11/07/2020;11;7;2020;276;12;Italy;IT;ITA;60359546;Europe
11/07/2020;11;7;2020;42;0;Netherlands;NL;NLD;17282163;Europe
11/07/2020;11;7;2020;11;0;Norway;NO;NOR;5328212;Europe
11/07/2020;11;7;2020;402;2;Portugal;PT;PRT;10276617;Europe
11/07/2020;11;7;2020;0;0;Spain;ES;ESP;46937060;Europe
11/07/2020;11;7;2020;369;14;Sweden;SE;SWE;10230185;Europe
11/07/2020;11;7;2020;715;34;United_Kingdom;UK;GBR;66647112;Europe
12/07/2020;12;7;2020;108;0;Austria;AT;AUT;8858775;Europe
12/07/2020;12;7;2020;62;2;Belgium;BE;BEL;11455519;Europe
12/07/2020;12;7;2020;0;0;Finland;FI;FIN;5517919;Europe
12/07/2020;12;7;2020;0;0;France;FR;FRA;67012883;Europe
12/07/2020;12;7;2020;248;3;Germany;DE;DEU;83019213;Europe
12/07/2020;12;7;2020;40;0;Greece;EL;GRC;10724599;Europe
12/07/2020;12;7;2020;188;7;Italy;IT;ITA;60359546;Europe
12/07/2020;12;7;2020;81;0;Netherlands;NL;NLD;17282163;Europe
12/07/2020;12;7;2020;0;0;Norway;NO;NOR;5328212;Europe
12/07/2020;12;7;2020;542;8;Portugal;PT;PRT;10276617;Europe
12/07/2020;12;7;2020;0;0;Spain;ES;ESP;46937060;Europe
12/07/2020;12;7;2020;308;10;Sweden;SE;SWE;10230185;Europe
12/07/2020;12;7;2020;565;17;United_Kingdom;UK;GBR;66647112;Europe
13/07/2020;13;7;2020;52;2;Austria;AT;AUT;8858775;Europe
13/07/2020;13;7;2020;43;4;Belgium;BE;BEL;11455519;Europe
13/07/2020;13;7;2020;2;0;Finland;FI;FIN;5517919;Europe
13/07/2020;13;7;2020;0;0;France;FR;FRA;67012883;Europe
13/07/2020;13;7;2020;159;1;Germany;DE;DEU;83019213;Europe
13/07/2020;13;7;2020;31;0;Greece;EL;GRC;10724599;Europe
13/07/2020;13;7;2020;234;9;Italy;IT;ITA;60359546;Europe
13/07/2020;13;7;2020;101;0;Netherlands;NL;NLD;17282163;Europe
13/07/2020;13;7;2020;0;0;Norway;NO;NOR;5328212;Europe
13/07/2020;13;7;2020;291;6;Portugal;PT;PRT;10276617;Europe
13/07/2020;13;7;2020;2045;3;Spain;ES;ESP;46937060;Europe
13/07/2020;13;7;2020;106;8;Sweden;SE;SWE;10230185;Europe
13/07/2020;13;7;2020;442;9;United_Kingdom;UK;GBR;66647112;Europe
14/07/2020;14;7;2020;12;0;Austria;AT;AUT;8858775;Europe
14/07/2020;14;7;2020;224;0;Belgium;BE;BEL;11455519;Europe
14/07/2020;14;7;2020;1;0;Finland;FI;FIN;5517919;Europe
14/07/2020;14;7;2020;1625;25;France;FR;FRA;67012883;Europe
14/07/2020;14;7;2020;412;4;Germany;DE;DEU;83019213;Europe
14/07/2020;14;7;2020;23;0;Greece;EL;GRC;10724599;Europe
14/07/2020;14;7;2020;169;13;Italy;IT;ITA;60359546;Europe
14/07/2020;14;7;2020;71;0;Netherlands;NL;NLD;17282163;Europe
14/07/2020;14;7;2020;16;1;Norway;NO;NOR;5328212;Europe
14/07/2020;14;7;2020;306;2;Portugal;PT;PRT;10276617;Europe
14/07/2020;14;7;2020;666;3;Spain;ES;ESP;46937060;Europe
14/07/2020;14;7;2020;170;12;Sweden;SE;SWE;10230185;Europe
14/07/2020;14;7;2020;361;10;United_Kingdom;UK;GBR;66647112;Europe
15/07/2020;15;7;2020;201;1;Austria;AT;AUT;8858775;Europe
15/07/2020;15;7;2020;207;3;Belgium;BE;BEL;11455519;Europe
15/07/2020;15;7;2020;0;0;Finland;FI;FIN;5517919;Europe
15/07/2020;15;7;2020;0;0;France;FR;FRA;67012883;Europe
15/07/2020;15;7;2020;351;3;Germany;DE;DEU;83019213;Europe
15/07/2020;15;7;2020;57;0;Greece;EL;GRC;10724599;Europe
15/07/2020;15;7;2020;114;17;Italy;IT;ITA;60359546;Europe
15/07/2020;15;7;2020;53;0;Netherlands;NL;NLD;17282163;Europe
15/07/2020;15;7;2020;3;0;Norway;NO;NOR;5328212;Europe
15/07/2020;15;7;2020;233;6;Portugal;PT;PRT;10276617;Europe
15/07/2020;15;7;2020;875;4;Spain;ES;ESP;46937060;Europe
15/07/2020;15;7;2020;312;8;Sweden;SE;SWE;10230185;Europe
15/07/2020;15;7;2020;726;44;United_Kingdom;UK;GBR;66647112;Europe
16/07/2020;16;7;2020;55;1;Austria;AT;AUT;8858775;Europe
16/07/2020;16;7;2020;260;5;Belgium;BE;BEL;11455519;Europe
16/07/2020;16;7;2020;0;0;Finland;FI;FIN;5517919;Europe
16/07/2020;16;7;2020;927;91;France;FR;FRA;67012883;Europe
16/07/2020;16;7;2020;534;7;Germany;DE;DEU;83019213;Europe
16/07/2020;16;7;2020;27;0;Greece;EL;GRC;10724599;Europe
16/07/2020;16;7;2020;162;13;Italy;IT;ITA;60359546;Europe
16/07/2020;16;7;2020;106;1;Netherlands;NL;NLD;17282163;Europe
16/07/2020;16;7;2020;17;0;Norway;NO;NOR;5328212;Europe
16/07/2020;16;7;2020;375;8;Portugal;PT;PRT;10276617;Europe
16/07/2020;16;7;2020;1361;3;Spain;ES;ESP;46937060;Europe
16/07/2020;16;7;2020;287;6;Sweden;SE;SWE;10230185;Europe
16/07/2020;16;7;2020;685;26;United_Kingdom;UK;GBR;66647112;Europe
17/07/2020;17;7;2020;153;0;Austria;AT;AUT;8858775;Europe
17/07/2020;17;7;2020;226;5;Belgium;BE;BEL;11455519;Europe
17/07/2020;17;7;2020;0;0;Finland;FI;FIN;5517919;Europe
17/07/2020;17;7;2020;534;18;France;FR;FRA;67012883;Europe
17/07/2020;17;7;2020;583;4;Germany;DE;DEU;83019213;Europe
17/07/2020;17;7;2020;29;0;Greece;EL;GRC;10724599;Europe
17/07/2020;17;7;2020;230;20;Italy;IT;ITA;60359546;Europe
17/07/2020;17;7;2020;99;0;Netherlands;NL;NLD;17282163;Europe
17/07/2020;17;7;2020;10;1;Norway;NO;NOR;5328212;Europe
17/07/2020;17;7;2020;339;3;Portugal;PT;PRT;10276617;Europe
17/07/2020;17;7;2020;1400;4;Spain;ES;ESP;46937060;Europe
17/07/2020;17;7;2020;268;6;Sweden;SE;SWE;10230185;Europe
17/07/2020;17;7;2020;772;24;United_Kingdom;UK;GBR;66647112;Europe
18/07/2020;18;7;2020;138;0;Austria;AT;AUT;8858775;Europe
18/07/2020;18;7;2020;274;2;Belgium;BE;BEL;11455519;Europe
18/07/2020;18;7;2020;8;0;Finland;FI;FIN;5517919;Europe
18/07/2020;18;7;2020;836;14;France;FR;FRA;67012883;Europe
18/07/2020;18;7;2020;529;1;Germany;DE;DEU;83019213;Europe
18/07/2020;18;7;2020;25;1;Greece;EL;GRC;10724599;Europe
18/07/2020;18;7;2020;231;11;Italy;IT;ITA;60359546;Europe
18/07/2020;18;7;2020;103;0;Netherlands;NL;NLD;17282163;Europe
18/07/2020;18;7;2020;4;1;Norway;NO;NOR;5328212;Europe
18/07/2020;18;7;2020;312;3;Portugal;PT;PRT;10276617;Europe
18/07/2020;18;7;2020;0;0;Spain;ES;ESP;46937060;Europe
18/07/2020;18;7;2020;284;7;Sweden;SE;SWE;10230185;Europe
18/07/2020;18;7;2020;704;26;United_Kingdom;UK;GBR;66647112;Europe
19/07/2020;19;7;2020;102;0;Austria;AT;AUT;8858775;Europe
19/07/2020;19;7;2020;130;3;Belgium;BE;BEL;11455519;Europe
19/07/2020;19;7;2020;17;0;Finland;FI;FIN;5517919;Europe
19/07/2020;19;7;2020;0;0;France;FR;FRA;67012883;Europe
19/07/2020;19;7;2020;202;1;Germany;DE;DEU;83019213;Europe
19/07/2020;19;7;2020;19;0;Greece;EL;GRC;10724599;Europe
19/07/2020;19;7;2020;249;14;Italy;IT;ITA;60359546;Europe
19/07/2020;19;7;2020;127;0;Netherlands;NL;NLD;17282163;Europe
19/07/2020;19;7;2020;0;0;Norway;NO;NOR;5328212;Europe
19/07/2020;19;7;2020;313;2;Portugal;PT;PRT;10276617;Europe
19/07/2020;19;7;2020;0;0;Spain;ES;ESP;46937060;Europe
19/07/2020;19;7;2020;191;11;Sweden;SE;SWE;10230185;Europe
19/07/2020;19;7;2020;569;9;United_Kingdom;UK;GBR;66647112;Europe
20/07/2020;20;7;2020;63;0;Austria;AT;AUT;8858775;Europe
20/07/2020;20;7;2020;64;1;Belgium;BE;BEL;11455519;Europe
20/07/2020;20;7;2020;20;0;Finland;FI;FIN;5517919;Europe
20/07/2020;20;7;2020;0;0;France;FR;FRA;67012883;Europe
20/07/2020;20;7;2020;249;2;Germany;DE;DEU;83019213;Europe
20/07/2020;20;7;2020;24;0;Greece;EL;GRC;10724599;Europe
20/07/2020;20;7;2020;218;3;Italy;IT;ITA;60359546;Europe
20/07/2020;20;7;2020;144;0;Netherlands;NL;NLD;17282163;Europe
20/07/2020;20;7;2020;0;0;Norway;NO;NOR;5328212;Europe
20/07/2020;20;7;2020;246;5;Portugal;PT;PRT;10276617;Europe
20/07/2020;20;7;2020;4581;2;Spain;ES;ESP;46937060;Europe
20/07/2020;20;7;2020;110;7;Sweden;SE;SWE;10230185;Europe
20/07/2020;20;7;2020;493;11;United_Kingdom;UK;GBR;66647112;Europe
21/07/2020;21;7;2020;108;0;Austria;AT;AUT;8858775;Europe
21/07/2020;21;7;2020;443;2;Belgium;BE;BEL;11455519;Europe
21/07/2020;21;7;2020;2;0;Finland;FI;FIN;5517919;Europe
21/07/2020;21;7;2020;2080;13;France;FR;FRA;67012883;Europe
21/07/2020;21;7;2020;522;4;Germany;DE;DEU;83019213;Europe
21/07/2020;21;7;2020;5;1;Greece;EL;GRC;10724599;Europe
21/07/2020;21;7;2020;190;13;Italy;IT;ITA;60359546;Europe
21/07/2020;21;7;2020;185;0;Netherlands;NL;NLD;17282163;Europe
21/07/2020;21;7;2020;13;0;Norway;NO;NOR;5328212;Europe
21/07/2020;21;7;2020;135;2;Portugal;PT;PRT;10276617;Europe
21/07/2020;21;7;2020;1358;2;Spain;ES;ESP;46937060;Europe
21/07/2020;21;7;2020;131;6;Sweden;SE;SWE;10230185;Europe
21/07/2020;21;7;2020;413;10;United_Kingdom;UK;GBR;66647112;Europe
22/07/2020;22;7;2020;139;0;Austria;AT;AUT;8858775;Europe
22/07/2020;22;7;2020;145;1;Belgium;BE;BEL;11455519;Europe
22/07/2020;22;7;2020;11;0;Finland;FI;FIN;5517919;Europe
22/07/2020;22;7;2020;584;0;France;FR;FRA;67012883;Europe
22/07/2020;22;7;2020;454;5;Germany;DE;DEU;83019213;Europe
22/07/2020;22;7;2020;36;2;Greece;EL;GRC;10724599;Europe
22/07/2020;22;7;2020;128;15;Italy;IT;ITA;60359546;Europe
22/07/2020;22;7;2020;163;0;Netherlands;NL;NLD;17282163;Europe
22/07/2020;22;7;2020;10;0;Norway;NO;NOR;5328212;Europe
22/07/2020;22;7;2020;127;6;Portugal;PT;PRT;10276617;Europe
22/07/2020;22;7;2020;1357;2;Spain;ES;ESP;46937060;Europe
22/07/2020;22;7;2020;226;7;Sweden;SE;SWE;10230185;Europe
22/07/2020;22;7;2020;793;25;United_Kingdom;UK;GBR;66647112;Europe
23/07/2020;23;7;2020;140;1;Austria;AT;AUT;8858775;Europe
23/07/2020;23;7;2020;553;2;Belgium;BE;BEL;11455519;Europe
23/07/2020;23;7;2020;11;0;Finland;FI;FIN;5517919;Europe
23/07/2020;23;7;2020;998;7;France;FR;FRA;67012883;Europe
23/07/2020;23;7;2020;569;6;Germany;DE;DEU;83019213;Europe
23/07/2020;23;7;2020;29;3;Greece;EL;GRC;10724599;Europe
23/07/2020;23;7;2020;280;9;Italy;IT;ITA;60359546;Europe
23/07/2020;23;7;2020;168;3;Netherlands;NL;NLD;17282163;Europe
23/07/2020;23;7;2020;15;0;Norway;NO;NOR;5328212;Europe
23/07/2020;23;7;2020;252;5;Portugal;PT;PRT;10276617;Europe
23/07/2020;23;7;2020;2615;3;Spain;ES;ESP;46937060;Europe
23/07/2020;23;7;2020;297;6;Sweden;SE;SWE;10230185;Europe
23/07/2020;23;7;2020;751;17;United_Kingdom;UK;GBR;66647112;Europe
24/07/2020;24;7;2020;164;0;Austria;AT;AUT;8858775;Europe
24/07/2020;24;7;2020;439;2;Belgium;BE;BEL;11455519;Europe
24/07/2020;24;7;2020;10;0;Finland;FI;FIN;5517919;Europe
24/07/2020;24;7;2020;1062;10;France;FR;FRA;67012883;Europe
24/07/2020;24;7;2020;815;10;Germany;DE;DEU;83019213;Europe
24/07/2020;24;7;2020;33;1;Greece;EL;GRC;10724599;Europe
24/07/2020;24;7;2020;306;10;Italy;IT;ITA;60359546;Europe
24/07/2020;24;7;2020;163;0;Netherlands;NL;NLD;17282163;Europe
24/07/2020;24;7;2020;9;0;Norway;NO;NOR;5328212;Europe
24/07/2020;24;7;2020;229;3;Portugal;PT;PRT;10276617;Europe
24/07/2020;24;7;2020;2255;3;Spain;ES;ESP;46937060;Europe
24/07/2020;24;7;2020;220;5;Sweden;SE;SWE;10230185;Europe
24/07/2020;24;7;2020;773;9;United_Kingdom;UK;GBR;66647112;Europe
25/07/2020;25;7;2020;107;0;Austria;AT;AUT;8858775;Europe
25/07/2020;25;7;2020;496;5;Belgium;BE;BEL;11455519;Europe
25/07/2020;25;7;2020;8;1;Finland;FI;FIN;5517919;Europe
25/07/2020;25;7;2020;1130;10;France;FR;FRA;67012883;Europe
25/07/2020;25;7;2020;781;7;Germany;DE;DEU;83019213;Europe
25/07/2020;25;7;2020;25;0;Greece;EL;GRC;10724599;Europe
25/07/2020;25;7;2020;252;5;Italy;IT;ITA;60359546;Europe
25/07/2020;25;7;2020;191;0;Netherlands;NL;NLD;17282163;Europe
25/07/2020;25;7;2020;23;0;Norway;NO;NOR;5328212;Europe
25/07/2020;25;7;2020;313;7;Portugal;PT;PRT;10276617;Europe
25/07/2020;25;7;2020;0;0;Spain;ES;ESP;46937060;Europe
25/07/2020;25;7;2020;262;3;Sweden;SE;SWE;10230185;Europe
25/07/2020;25;7;2020;731;32;United_Kingdom;UK;GBR;66647112;Europe
26/07/2020;26;7;2020;120;1;Austria;AT;AUT;8858775;Europe
26/07/2020;26;7;2020;229;1;Belgium;BE;BEL;11455519;Europe
26/07/2020;26;7;2020;8;0;Finland;FI;FIN;5517919;Europe
26/07/2020;26;7;2020;0;0;France;FR;FRA;67012883;Europe
26/07/2020;26;7;2020;305;0;Germany;DE;DEU;83019213;Europe
26/07/2020;26;7;2020;31;0;Greece;EL;GRC;10724599;Europe
26/07/2020;26;7;2020;274;5;Italy;IT;ITA;60359546;Europe
26/07/2020;26;7;2020;137;1;Netherlands;NL;NLD;17282163;Europe
26/07/2020;26;7;2020;0;0;Norway;NO;NOR;5328212;Europe
26/07/2020;26;7;2020;263;4;Portugal;PT;PRT;10276617;Europe
26/07/2020;26;7;2020;0;0;Spain;ES;ESP;46937060;Europe
26/07/2020;26;7;2020;138;1;Sweden;SE;SWE;10230185;Europe
26/07/2020;26;7;2020;667;15;United_Kingdom;UK;GBR;66647112;Europe
27/07/2020;27;7;2020;137;0;Austria;AT;AUT;8858775;Europe
27/07/2020;27;7;2020;184;2;Belgium;BE;BEL;11455519;Europe
27/07/2020;27;7;2020;5;0;Finland;FI;FIN;5517919;Europe
27/07/2020;27;7;2020;0;0;France;FR;FRA;67012883;Europe
27/07/2020;27;7;2020;340;0;Germany;DE;DEU;83019213;Europe
27/07/2020;27;7;2020;27;1;Greece;EL;GRC;10724599;Europe
27/07/2020;27;7;2020;254;5;Italy;IT;ITA;60359546;Europe
27/07/2020;27;7;2020;214;0;Netherlands;NL;NLD;17282163;Europe
27/07/2020;27;7;2020;0;0;Norway;NO;NOR;5328212;Europe
27/07/2020;27;7;2020;209;1;Portugal;PT;PRT;10276617;Europe
27/07/2020;27;7;2020;6361;2;Spain;ES;ESP;46937060;Europe
27/07/2020;27;7;2020;42;2;Sweden;SE;SWE;10230185;Europe
27/07/2020;27;7;2020;421;8;United_Kingdom;UK;GBR;66647112;Europe
28/07/2020;28;7;2020;64;1;Austria;AT;AUT;8858775;Europe
28/07/2020;28;7;2020;595;4;Belgium;BE;BEL;11455519;Europe
28/07/2020;28;7;2020;5;0;Finland;FI;FIN;5517919;Europe
28/07/2020;28;7;2020;2551;17;France;FR;FRA;67012883;Europe
28/07/2020;28;7;2020;633;4;Germany;DE;DEU;83019213;Europe
28/07/2020;28;7;2020;34;0;Greece;EL;GRC;10724599;Europe
28/07/2020;28;7;2020;168;5;Italy;IT;ITA;60359546;Europe
28/07/2020;28;7;2020;205;0;Netherlands;NL;NLD;17282163;Europe
28/07/2020;28;7;2020;32;0;Norway;NO;NOR;5328212;Europe
28/07/2020;28;7;2020;135;2;Portugal;PT;PRT;10276617;Europe
28/07/2020;28;7;2020;1828;2;Spain;ES;ESP;46937060;Europe
28/07/2020;28;7;2020;71;6;Sweden;SE;SWE;10230185;Europe
28/07/2020;28;7;2020;371;3;United_Kingdom;UK;GBR;66647112;Europe
29/07/2020;29;7;2020;132;0;Austria;AT;AUT;8858775;Europe
29/07/2020;29;7;2020;685;1;Belgium;BE;BEL;11455519;Europe
29/07/2020;29;7;2020;6;0;Finland;FI;FIN;5517919;Europe
29/07/2020;29;7;2020;725;14;France;FR;FRA;67012883;Europe
29/07/2020;29;7;2020;684;6;Germany;DE;DEU;83019213;Europe
29/07/2020;29;7;2020;52;1;Greece;EL;GRC;10724599;Europe
29/07/2020;29;7;2020;202;11;Italy;IT;ITA;60359546;Europe
29/07/2020;29;7;2020;223;0;Netherlands;NL;NLD;17282163;Europe
29/07/2020;29;7;2020;15;0;Norway;NO;NOR;5328212;Europe
29/07/2020;29;7;2020;111;3;Portugal;PT;PRT;10276617;Europe
29/07/2020;29;7;2020;2031;5;Spain;ES;ESP;46937060;Europe
29/07/2020;29;7;2020;283;4;Sweden;SE;SWE;10230185;Europe
29/07/2020;29;7;2020;70;21;United_Kingdom;UK;GBR;66647112;Europe
30/07/2020;30;7;2020;164;3;Austria;AT;AUT;8858775;Europe
30/07/2020;30;7;2020;703;3;Belgium;BE;BEL;11455519;Europe
30/07/2020;30;7;2020;10;0;Finland;FI;FIN;5517919;Europe
30/07/2020;30;7;2020;1392;15;France;FR;FRA;67012883;Europe
30/07/2020;30;7;2020;902;6;Germany;DE;DEU;83019213;Europe
30/07/2020;30;7;2020;57;0;Greece;EL;GRC;10724599;Europe
30/07/2020;30;7;2020;288;6;Italy;IT;ITA;60359546;Europe
30/07/2020;30;7;2020;247;0;Netherlands;NL;NLD;17282163;Europe
30/07/2020;30;7;2020;18;0;Norway;NO;NOR;5328212;Europe
30/07/2020;30;7;2020;203;3;Portugal;PT;PRT;10276617;Europe
30/07/2020;30;7;2020;2789;2;Spain;ES;ESP;46937060;Europe
30/07/2020;30;7;2020;301;1;Sweden;SE;SWE;10230185;Europe
30/07/2020;30;7;2020;763;34;United_Kingdom;UK;GBR;66647112;Europe
31/07/2020;31;7;2020;163;2;Austria;AT;AUT;8858775;Europe
31/07/2020;31;7;2020;635;2;Belgium;BE;BEL;11455519;Europe
31/07/2020;31;7;2020;9;0;Finland;FI;FIN;5517919;Europe
31/07/2020;31;7;2020;1377;16;France;FR;FRA;67012883;Europe
31/07/2020;31;7;2020;870;7;Germany;DE;DEU;83019213;Europe
31/07/2020;31;7;2020;65;0;Greece;EL;GRC;10724599;Europe
31/07/2020;31;7;2020;382;3;Italy;IT;ITA;60359546;Europe
31/07/2020;31;7;2020;342;0;Netherlands;NL;NLD;17282163;Europe
31/07/2020;31;7;2020;22;0;Norway;NO;NOR;5328212;Europe
31/07/2020;31;7;2020;255;2;Portugal;PT;PRT;10276617;Europe
31/07/2020;31;7;2020;3092;2;Spain;ES;ESP;46937060;Europe
31/07/2020;31;7;2020;302;0;Sweden;SE;SWE;10230185;Europe
31/07/2020;31;7;2020;846;0;United_Kingdom;UK;GBR;66647112;Europe
01/08/2020;1;8;2020;89;0;Austria;AT;AUT;8858775;Europe
01/08/2020;1;8;2020;684;3;Belgium;BE;BEL;11455519;Europe
01/08/2020;1;8;2020;9;0;Finland;FI;FIN;5517919;Europe
01/08/2020;1;8;2020;1346;11;France;FR;FRA;67012883;Europe
01/08/2020;1;8;2020;955;0;Germany;DE;DEU;83019213;Europe
01/08/2020;1;8;2020;76;3;Greece;EL;GRC;10724599;Europe
01/08/2020;1;8;2020;379;9;Italy;IT;ITA;60359546;Europe
01/08/2020;1;8;2020;338;0;Netherlands;NL;NLD;17282163;Europe
01/08/2020;1;8;2020;36;0;Norway;NO;NOR;5328212;Europe
01/08/2020;1;8;2020;204;8;Portugal;PT;PRT;10276617;Europe
01/08/2020;1;8;2020;0;0;Spain;ES;ESP;46937060;Europe
01/08/2020;1;8;2020;258;2;Sweden;SE;SWE;10230185;Europe
01/08/2020;1;8;2020;880;20;United_Kingdom;UK;GBR;66647112;Europe
02/08/2020;2;8;2020;126;0;Austria;AT;AUT;8858775;Europe
02/08/2020;2;8;2020;309;2;Belgium;BE;BEL;11455519;Europe
02/08/2020;2;8;2020;11;0;Finland;FI;FIN;5517919;Europe
02/08/2020;2;8;2020;0;0;France;FR;FRA;67012883;Europe
02/08/2020;2;8;2020;240;0;Germany;DE;DEU;83019213;Europe
02/08/2020;2;8;2020;110;0;Greece;EL;GRC;10724599;Europe
02/08/2020;2;8;2020;295;5;Italy;IT;ITA;60359546;Europe
02/08/2020;2;8;2020;431;0;Netherlands;NL;NLD;17282163;Europe
02/08/2020;2;8;2020;0;0;Norway;NO;NOR;5328212;Europe
02/08/2020;2;8;2020;238;2;Portugal;PT;PRT;10276617;Europe
02/08/2020;2;8;2020;0;0;Spain;ES;ESP;46937060;Europe
02/08/2020;2;8;2020;303;2;Sweden;SE;SWE;10230185;Europe
02/08/2020;2;8;2020;771;13;United_Kingdom;UK;GBR;66647112;Europe
03/08/2020;3;8;2020;85;0;Austria;AT;AUT;8858775;Europe
03/08/2020;3;8;2020;148;5;Belgium;BE;BEL;11455519;Europe
03/08/2020;3;8;2020;10;0;Finland;FI;FIN;5517919;Europe
03/08/2020;3;8;2020;0;0;France;FR;FRA;67012883;Europe
03/08/2020;3;8;2020;509;7;Germany;DE;DEU;83019213;Europe
03/08/2020;3;8;2020;75;2;Greece;EL;GRC;10724599;Europe
03/08/2020;3;8;2020;238;8;Italy;IT;ITA;60359546;Europe
03/08/2020;3;8;2020;311;0;Netherlands;NL;NLD;17282163;Europe
03/08/2020;3;8;2020;0;0;Norway;NO;NOR;5328212;Europe
03/08/2020;3;8;2020;153;1;Portugal;PT;PRT;10276617;Europe
03/08/2020;3;8;2020;8532;27;Spain;ES;ESP;46937060;Europe
03/08/2020;3;8;2020;38;3;Sweden;SE;SWE;10230185;Europe
03/08/2020;3;8;2020;743;5;United_Kingdom;UK;GBR;66647112;Europe
04/08/2020;4;8;2020;32;0;Austria;AT;AUT;8858775;Europe
04/08/2020;4;8;2020;794;3;Belgium;BE;BEL;11455519;Europe
04/08/2020;4;8;2020;13;0;Finland;FI;FIN;5517919;Europe
04/08/2020;4;8;2020;3376;29;France;FR;FRA;67012883;Europe
04/08/2020;4;8;2020;879;8;Germany;DE;DEU;83019213;Europe
04/08/2020;4;8;2020;75;1;Greece;EL;GRC;10724599;Europe
04/08/2020;4;8;2020;159;12;Italy;IT;ITA;60359546;Europe
04/08/2020;4;8;2020;372;0;Netherlands;NL;NLD;17282163;Europe
04/08/2020;4;8;2020;60;1;Norway;NO;NOR;5328212;Europe
04/08/2020;4;8;2020;106;0;Portugal;PT;PRT;10276617;Europe
04/08/2020;4;8;2020;5760;26;Spain;ES;ESP;46937060;Europe
04/08/2020;4;8;2020;165;4;Sweden;SE;SWE;10230185;Europe
04/08/2020;4;8;2020;928;1;United_Kingdom;UK;GBR;66647112;Europe
05/08/2020;5;8;2020;131;1;Austria;AT;AUT;8858775;Europe
05/08/2020;5;8;2020;814;5;Belgium;BE;BEL;11455519;Europe
05/08/2020;5;8;2020;17;2;Finland;FI;FIN;5517919;Europe
05/08/2020;5;8;2020;1039;2;France;FR;FRA;67012883;Europe
05/08/2020;5;8;2020;741;12;Germany;DE;DEU;83019213;Europe
05/08/2020;5;8;2020;118;0;Greece;EL;GRC;10724599;Europe
05/08/2020;5;8;2020;190;5;Italy;IT;ITA;60359546;Europe
05/08/2020;5;8;2020;540;1;Netherlands;NL;NLD;17282163;Europe
05/08/2020;5;8;2020;65;0;Norway;NO;NOR;5328212;Europe
05/08/2020;5;8;2020;112;1;Portugal;PT;PRT;10276617;Europe
05/08/2020;5;8;2020;2953;1;Spain;ES;ESP;46937060;Europe
05/08/2020;5;8;2020;333;2;Sweden;SE;SWE;10230185;Europe
05/08/2020;5;8;2020;670;18;United_Kingdom;UK;GBR;66647112;Europe
06/08/2020;6;8;2020;103;0;Austria;AT;AUT;8858775;Europe
06/08/2020;6;8;2020;776;5;Belgium;BE;BEL;11455519;Europe
06/08/2020;6;8;2020;29;0;Finland;FI;FIN;5517919;Europe
06/08/2020;6;8;2020;1695;9;France;FR;FRA;67012883;Europe
06/08/2020;6;8;2020;1045;7;Germany;DE;DEU;83019213;Europe
06/08/2020;6;8;2020;118;1;Greece;EL;GRC;10724599;Europe
06/08/2020;6;8;2020;384;10;Italy;IT;ITA;60359546;Europe
06/08/2020;6;8;2020;426;4;Netherlands;NL;NLD;17282163;Europe
06/08/2020;6;8;2020;29;0;Norway;NO;NOR;5328212;Europe
06/08/2020;6;8;2020;167;1;Portugal;PT;PRT;10276617;Europe
06/08/2020;6;8;2020;4088;1;Spain;ES;ESP;46937060;Europe
06/08/2020;6;8;2020;425;1;Sweden;SE;SWE;10230185;Europe
06/08/2020;6;8;2020;891;14;United_Kingdom;UK;GBR;66647112;Europe
07/08/2020;7;8;2020;114;0;Austria;AT;AUT;8858775;Europe
07/08/2020;7;8;2020;769;4;Belgium;BE;BEL;11455519;Europe
07/08/2020;7;8;2020;20;0;Finland;FI;FIN;5517919;Europe
07/08/2020;7;8;2020;1604;7;France;FR;FRA;67012883;Europe
07/08/2020;7;8;2020;1147;8;Germany;DE;DEU;83019213;Europe
07/08/2020;7;8;2020;150;0;Greece;EL;GRC;10724599;Europe
07/08/2020;7;8;2020;401;6;Italy;IT;ITA;60359546;Europe
07/08/2020;7;8;2020;601;0;Netherlands;NL;NLD;17282163;Europe
07/08/2020;7;8;2020;47;0;Norway;NO;NOR;5328212;Europe
07/08/2020;7;8;2020;213;3;Portugal;PT;PRT;10276617;Europe
07/08/2020;7;8;2020;4507;3;Spain;ES;ESP;46937060;Europe
07/08/2020;7;8;2020;378;4;Sweden;SE;SWE;10230185;Europe
07/08/2020;7;8;2020;950;18;United_Kingdom;UK;GBR;66647112;Europe
08/08/2020;8;8;2020;130;1;Austria;AT;AUT;8858775;Europe
08/08/2020;8;8;2020;771;6;Belgium;BE;BEL;11455519;Europe
08/08/2020;8;8;2020;22;0;Finland;FI;FIN;5517919;Europe
08/08/2020;8;8;2020;2288;12;France;FR;FRA;67012883;Europe
08/08/2020;8;8;2020;1122;12;Germany;DE;DEU;83019213;Europe
